ride_id,started_at,ended_at,ride_length_minutes,start_station_name,end_station_name,user_type,neighborhood,zip_code,month,weekday
RID104764,2023-12-13 21:19:33.114622928,2023-12-13 21:53:33.114622928,34,Station C,Station C,member,Hyde Park,60622,December,Wednesday
RID104765,2023-12-13 23:04:24.292858572,2023-12-13 23:14:24.292858572,10,Station D,Station C,casual,Lincoln Park,60622,December,Wednesday
RID104766,2023-12-14 00:49:15.471094220,2023-12-14 01:22:15.471094220,33,Station B,Station D,member,Downtown,60601,December,Thursday
RID104767,2023-12-14 02:34:06.649329868,2023-12-14 02:46:06.649329868,12,Station B,Station A,casual,Downtown,60622,December,Thursday
RID104768,2023-12-14 04:18:57.827565516,2023-12-14 05:06:57.827565516,48,Station C,Station D,member,Hyde Park,60614,December,Thursday
RID104769,2023-12-14 06:03:49.005801164,2023-12-14 06:52:49.005801164,49,Station A,Station D,casual,Hyde Park,60601,December,Thursday
RID104770,2023-12-14 07:48:40.184036808,2023-12-14 08:35:40.184036808,47,Station D,Station B,casual,Hyde Park,60601,December,Thursday
RID104771,2023-12-14 09:33:31.362272456,2023-12-14 10:21:31.362272456,48,Station C,Station B,member,Wicker Park,60615,December,Thursday
RID104772,2023-12-14 11:18:22.540508104,2023-12-14 11:55:22.540508104,37,Station B,Station C,member,Hyde Park,60615,December,Thursday
RID104773,2023-12-14 13:03:13.718743752,2023-12-14 13:24:13.718743752,21,Station A,Station C,member,Lincoln Park,60615,December,Thursday
RID104774,2023-12-14 14:48:04.896979400,2023-12-14 15:40:04.896979400,52,Station D,Station D,casual,Downtown,60601,December,Thursday
RID104775,2023-12-14 16:32:56.075215044,2023-12-14 16:47:56.075215044,15,Station C,Station C,casual,Downtown,60622,December,Thursday
RID104776,2023-12-14 18:17:47.253450692,2023-12-14 18:34:47.253450692,17,Station D,Station D,member,Wicker Park,60622,December,Thursday
RID104777,2023-12-14 20:02:38.431686340,2023-12-14 20:56:38.431686340,54,Station A,Station C,member,Downtown,60622,December,Thursday
RID104778,2023-12-14 21:47:29.609921988,2023-12-14 22:02:29.609921988,15,Station A,Station C,casual,Downtown,60601,December,Thursday
RID104779,2023-12-14 23:32:20.788157632,2023-12-15 00:07:20.788157632,35,Station B,Station B,casual,Lincoln Park,60601,December,Thursday
RID104780,2023-12-15 01:17:11.966393280,2023-12-15 01:49:11.966393280,32,Station A,Station B,member,Downtown,60601,December,Friday
RID104781,2023-12-15 03:02:03.144628928,2023-12-15 03:50:03.144628928,48,Station C,Station B,casual,Lincoln Park,60601,December,Friday
RID104782,2023-12-15 04:46:54.322864576,2023-12-15 04:56:54.322864576,10,Station D,Station B,member,Wicker Park,60601,December,Friday
RID104783,2023-12-15 06:31:45.501100224,2023-12-15 07:16:45.501100224,45,Station A,Station A,member,Lincoln Park,60622,December,Friday
RID104784,2023-12-15 08:16:36.679335868,2023-12-15 08:36:36.679335868,20,Station A,Station B,member,Hyde Park,60601,December,Friday
RID104785,2023-12-15 10:01:27.857571516,2023-12-15 10:09:27.857571516,8,Station C,Station A,casual,Hyde Park,60622,December,Friday
RID104786,2023-12-15 11:46:19.035807164,2023-12-15 12:25:19.035807164,39,Station D,Station B,casual,Wicker Park,60601,December,Friday
RID104787,2023-12-15 13:31:10.214042812,2023-12-15 14:23:10.214042812,52,Station D,Station C,casual,Downtown,60622,December,Friday
RID104788,2023-12-15 15:16:01.392278456,2023-12-15 15:46:01.392278456,30,Station B,Station D,casual,Lincoln Park,60614,December,Friday
RID104789,2023-12-15 17:00:52.570514104,2023-12-15 17:16:52.570514104,16,Station B,Station C,member,Hyde Park,60614,December,Friday
RID104790,2023-12-15 18:45:43.748749752,2023-12-15 19:00:43.748749752,15,Station D,Station C,casual,Lincoln Park,60622,December,Friday
RID104791,2023-12-15 20:30:34.926985400,2023-12-15 21:11:34.926985400,41,Station C,Station A,member,Hyde Park,60614,December,Friday
RID104792,2023-12-15 22:15:26.105221048,2023-12-15 22:44:26.105221048,29,Station C,Station B,member,Lincoln Park,60614,December,Friday
RID104793,2023-12-16 00:00:17.283456692,2023-12-16 00:22:17.283456692,22,Station B,Station D,member,Downtown,60622,December,Saturday
RID104794,2023-12-16 01:45:08.461692340,2023-12-16 02:08:08.461692340,23,Station A,Station D,casual,Wicker Park,60601,December,Saturday
RID104795,2023-12-16 03:29:59.639927988,2023-12-16 03:56:59.639927988,27,Station C,Station B,member,Downtown,60601,December,Saturday
RID104796,2023-12-16 05:14:50.818163636,2023-12-16 06:13:50.818163636,59,Station A,Station A,member,Lincoln Park,60622,December,Saturday
RID104797,2023-12-16 06:59:41.996399284,2023-12-16 07:41:41.996399284,42,Station C,Station A,casual,Hyde Park,60615,December,Saturday
RID104798,2023-12-16 08:44:33.174634928,2023-12-16 09:42:33.174634928,58,Station D,Station A,member,Hyde Park,60615,December,Saturday
RID104799,2023-12-16 10:29:24.352870576,2023-12-16 10:51:24.352870576,22,Station B,Station D,casual,Wicker Park,60614,December,Saturday
RID104800,2023-12-16 12:14:15.531106224,2023-12-16 12:44:15.531106224,30,Station A,Station A,casual,Downtown,60615,December,Saturday
RID104801,2023-12-16 13:59:06.709341872,2023-12-16 14:09:06.709341872,10,Station A,Station A,casual,Downtown,60614,December,Saturday
RID104802,2023-12-16 15:43:57.887577516,2023-12-16 15:51:57.887577516,8,Station D,Station D,member,Downtown,60601,December,Saturday
RID104803,2023-12-16 17:28:49.065813164,2023-12-16 18:16:49.065813164,48,Station C,Station D,casual,Hyde Park,60622,December,Saturday
RID104804,2023-12-16 19:13:40.244048812,2023-12-16 20:08:40.244048812,55,Station A,Station C,casual,Wicker Park,60601,December,Saturday
RID104805,2023-12-16 20:58:31.422284460,2023-12-16 21:31:31.422284460,33,Station C,Station D,casual,Hyde Park,60622,December,Saturday
RID104806,2023-12-16 22:43:22.600520108,2023-12-16 23:21:22.600520108,38,Station D,Station B,casual,Downtown,60615,December,Saturday
RID104807,2023-12-17 00:28:13.778755752,2023-12-17 00:49:13.778755752,21,Station B,Station D,member,Lincoln Park,60601,December,Sunday
RID104808,2023-12-17 02:13:04.956991400,2023-12-17 03:00:04.956991400,47,Station A,Station D,casual,Hyde Park,60601,December,Sunday
RID104809,2023-12-17 03:57:56.135227048,2023-12-17 04:44:56.135227048,47,Station C,Station A,member,Wicker Park,60614,December,Sunday
RID104810,2023-12-17 05:42:47.313462696,2023-12-17 06:39:47.313462696,57,Station A,Station C,casual,Downtown,60622,December,Sunday
RID104811,2023-12-17 07:27:38.491698340,2023-12-17 07:47:38.491698340,20,Station C,Station A,member,Lincoln Park,60615,December,Sunday
RID104812,2023-12-17 09:12:29.669933988,2023-12-17 09:18:29.669933988,6,Station C,Station C,casual,Hyde Park,60601,December,Sunday
RID104813,2023-12-17 10:57:20.848169636,2023-12-17 11:35:20.848169636,38,Station C,Station A,member,Lincoln Park,60622,December,Sunday
RID104814,2023-12-17 12:42:12.026405284,2023-12-17 13:41:12.026405284,59,Station D,Station B,casual,Lincoln Park,60615,December,Sunday
RID104815,2023-12-17 14:27:03.204640932,2023-12-17 14:39:03.204640932,12,Station B,Station A,member,Wicker Park,60601,December,Sunday
RID104816,2023-12-17 16:11:54.382876576,2023-12-17 16:28:54.382876576,17,Station A,Station A,member,Hyde Park,60622,December,Sunday
RID104817,2023-12-17 17:56:45.561112224,2023-12-17 18:42:45.561112224,46,Station B,Station B,member,Wicker Park,60614,December,Sunday
RID104818,2023-12-17 19:41:36.739347872,2023-12-17 19:53:36.739347872,12,Station C,Station B,casual,Downtown,60601,December,Sunday
RID104819,2023-12-17 21:26:27.917583520,2023-12-17 22:00:27.917583520,34,Station C,Station D,member,Lincoln Park,60622,December,Sunday
RID104820,2023-12-17 23:11:19.095819168,2023-12-17 23:47:19.095819168,36,Station B,Station A,member,Wicker Park,60615,December,Sunday
RID104821,2023-12-18 00:56:10.274054812,2023-12-18 01:36:10.274054812,40,Station B,Station B,member,Wicker Park,60615,December,Monday
RID104822,2023-12-18 02:41:01.452290460,2023-12-18 03:32:01.452290460,51,Station A,Station B,member,Downtown,60614,December,Monday
RID104823,2023-12-18 04:25:52.630526108,2023-12-18 04:59:52.630526108,34,Station C,Station D,casual,Hyde Park,60601,December,Monday
RID104824,2023-12-18 06:10:43.808761756,2023-12-18 06:15:43.808761756,5,Station B,Station C,member,Wicker Park,60614,December,Monday
RID104825,2023-12-18 07:55:34.986997400,2023-12-18 08:42:34.986997400,47,Station D,Station B,member,Lincoln Park,60622,December,Monday
RID104826,2023-12-18 09:40:26.165233048,2023-12-18 10:23:26.165233048,43,Station C,Station B,member,Lincoln Park,60615,December,Monday
RID104827,2023-12-18 11:25:17.343468696,2023-12-18 11:46:17.343468696,21,Station C,Station A,casual,Lincoln Park,60614,December,Monday
RID104828,2023-12-18 13:10:08.521704344,2023-12-18 13:34:08.521704344,24,Station A,Station D,member,Lincoln Park,60601,December,Monday
RID104829,2023-12-18 14:54:59.699939992,2023-12-18 15:22:59.699939992,28,Station D,Station A,member,Wicker Park,60622,December,Monday
RID104830,2023-12-18 16:39:50.878175636,2023-12-18 17:33:50.878175636,54,Station A,Station C,member,Lincoln Park,60601,December,Monday
RID104831,2023-12-18 18:24:42.056411284,2023-12-18 18:50:42.056411284,26,Station D,Station D,member,Wicker Park,60614,December,Monday
RID104832,2023-12-18 20:09:33.234646932,2023-12-18 20:42:33.234646932,33,Station A,Station A,casual,Hyde Park,60615,December,Monday
RID104833,2023-12-18 21:54:24.412882580,2023-12-18 22:20:24.412882580,26,Station D,Station B,member,Lincoln Park,60615,December,Monday
RID104834,2023-12-18 23:39:15.591118224,2023-12-19 00:27:15.591118224,48,Station D,Station B,member,Hyde Park,60614,December,Monday
RID104835,2023-12-19 01:24:06.769353872,2023-12-19 01:37:06.769353872,13,Station D,Station D,casual,Wicker Park,60601,December,Tuesday
RID104836,2023-12-19 03:08:57.947589520,2023-12-19 03:49:57.947589520,41,Station B,Station B,casual,Downtown,60601,December,Tuesday
RID104837,2023-12-19 04:53:49.125825168,2023-12-19 05:07:49.125825168,14,Station C,Station A,casual,Hyde Park,60601,December,Tuesday
RID104838,2023-12-19 06:38:40.304060816,2023-12-19 07:18:40.304060816,40,Station D,Station D,member,Lincoln Park,60601,December,Tuesday
RID104839,2023-12-19 08:23:31.482296460,2023-12-19 09:04:31.482296460,41,Station B,Station B,casual,Downtown,60615,December,Tuesday
RID104840,2023-12-19 10:08:22.660532108,2023-12-19 10:40:22.660532108,32,Station B,Station B,member,Hyde Park,60601,December,Tuesday
RID104841,2023-12-19 11:53:13.838767756,2023-12-19 12:25:13.838767756,32,Station A,Station C,casual,Wicker Park,60614,December,Tuesday
RID104842,2023-12-19 13:38:05.017003404,2023-12-19 14:24:05.017003404,46,Station C,Station C,member,Wicker Park,60614,December,Tuesday
RID104843,2023-12-19 15:22:56.195239052,2023-12-19 16:09:56.195239052,47,Station C,Station D,casual,Wicker Park,60614,December,Tuesday
RID104844,2023-12-19 17:07:47.373474696,2023-12-19 17:32:47.373474696,25,Station A,Station C,member,Hyde Park,60614,December,Tuesday
RID104845,2023-12-19 18:52:38.551710344,2023-12-19 19:20:38.551710344,28,Station C,Station A,casual,Wicker Park,60601,December,Tuesday
RID104846,2023-12-19 20:37:29.729945992,2023-12-19 21:23:29.729945992,46,Station A,Station B,member,Hyde Park,60615,December,Tuesday
RID104847,2023-12-19 22:22:20.908181640,2023-12-19 23:06:20.908181640,44,Station B,Station B,member,Lincoln Park,60622,December,Tuesday
RID104848,2023-12-20 00:07:12.086417284,2023-12-20 00:13:12.086417284,6,Station B,Station B,member,Lincoln Park,60601,December,Wednesday
RID104849,2023-12-20 01:52:03.264652932,2023-12-20 02:51:03.264652932,59,Station D,Station D,member,Hyde Park,60622,December,Wednesday
RID104850,2023-12-20 03:36:54.442888580,2023-12-20 03:48:54.442888580,12,Station A,Station D,member,Hyde Park,60615,December,Wednesday
RID104851,2023-12-20 05:21:45.621124228,2023-12-20 06:13:45.621124228,52,Station B,Station C,member,Downtown,60601,December,Wednesday
RID104852,2023-12-20 07:06:36.799359876,2023-12-20 07:37:36.799359876,31,Station B,Station B,member,Wicker Park,60622,December,Wednesday
RID104853,2023-12-20 08:51:27.977595520,2023-12-20 09:17:27.977595520,26,Station A,Station B,member,Lincoln Park,60615,December,Wednesday
RID104854,2023-12-20 10:36:19.155831168,2023-12-20 11:17:19.155831168,41,Station B,Station B,casual,Lincoln Park,60622,December,Wednesday
RID104855,2023-12-20 12:21:10.334066816,2023-12-20 12:52:10.334066816,31,Station C,Station B,member,Downtown,60614,December,Wednesday
RID104856,2023-12-20 14:06:01.512302464,2023-12-20 14:39:01.512302464,33,Station B,Station B,member,Hyde Park,60614,December,Wednesday
RID104857,2023-12-20 15:50:52.690538108,2023-12-20 15:57:52.690538108,7,Station A,Station A,casual,Hyde Park,60615,December,Wednesday
RID104858,2023-12-20 17:35:43.868773756,2023-12-20 18:23:43.868773756,48,Station C,Station B,member,Downtown,60615,December,Wednesday
RID104859,2023-12-20 19:20:35.047009404,2023-12-20 19:37:35.047009404,17,Station C,Station A,casual,Wicker Park,60622,December,Wednesday
RID104860,2023-12-20 21:05:26.225245052,2023-12-20 21:54:26.225245052,49,Station B,Station B,member,Hyde Park,60615,December,Wednesday
RID104861,2023-12-20 22:50:17.403480700,2023-12-20 23:04:17.403480700,14,Station D,Station D,casual,Hyde Park,60614,December,Wednesday
RID104862,2023-12-21 00:35:08.581716344,2023-12-21 01:15:08.581716344,40,Station C,Station D,casual,Wicker Park,60614,December,Thursday
RID104863,2023-12-21 02:19:59.759951992,2023-12-21 02:32:59.759951992,13,Station A,Station A,member,Wicker Park,60601,December,Thursday
RID104864,2023-12-21 04:04:50.938187640,2023-12-21 05:02:50.938187640,58,Station D,Station B,casual,Downtown,60622,December,Thursday
RID104865,2023-12-21 05:49:42.116423288,2023-12-21 06:48:42.116423288,59,Station D,Station D,member,Downtown,60615,December,Thursday
RID104866,2023-12-21 07:34:33.294658936,2023-12-21 08:05:33.294658936,31,Station C,Station D,member,Downtown,60615,December,Thursday
RID104867,2023-12-21 09:19:24.472894580,2023-12-21 09:57:24.472894580,38,Station B,Station B,member,Hyde Park,60615,December,Thursday
RID104868,2023-12-21 11:04:15.651130228,2023-12-21 11:59:15.651130228,55,Station D,Station B,member,Downtown,60622,December,Thursday
RID104869,2023-12-21 12:49:06.829365876,2023-12-21 12:54:06.829365876,5,Station B,Station D,casual,Hyde Park,60614,December,Thursday
RID104870,2023-12-21 14:33:58.007601524,2023-12-21 15:09:58.007601524,36,Station C,Station B,member,Lincoln Park,60615,December,Thursday
RID104871,2023-12-21 16:18:49.185837168,2023-12-21 16:47:49.185837168,29,Station A,Station C,casual,Wicker Park,60615,December,Thursday
RID104872,2023-12-21 18:03:40.364072816,2023-12-21 18:36:40.364072816,33,Station D,Station B,casual,Wicker Park,60614,December,Thursday
RID104873,2023-12-21 19:48:31.542308464,2023-12-21 19:59:31.542308464,11,Station A,Station D,member,Lincoln Park,60615,December,Thursday
RID104874,2023-12-21 21:33:22.720544112,2023-12-21 22:26:22.720544112,53,Station B,Station D,member,Downtown,60601,December,Thursday
RID104875,2023-12-21 23:18:13.898779760,2023-12-21 23:25:13.898779760,7,Station B,Station A,member,Hyde Park,60614,December,Thursday
RID104876,2023-12-22 01:03:05.077015404,2023-12-22 01:27:05.077015404,24,Station A,Station C,member,Hyde Park,60614,December,Friday
RID104877,2023-12-22 02:47:56.255251052,2023-12-22 03:11:56.255251052,24,Station C,Station D,casual,Hyde Park,60614,December,Friday
RID104878,2023-12-22 04:32:47.433486700,2023-12-22 05:29:47.433486700,57,Station C,Station C,member,Wicker Park,60601,December,Friday
RID104879,2023-12-22 06:17:38.611722348,2023-12-22 06:51:38.611722348,34,Station D,Station B,casual,Downtown,60614,December,Friday
RID104880,2023-12-22 08:02:29.789957992,2023-12-22 08:41:29.789957992,39,Station D,Station D,member,Hyde Park,60622,December,Friday
RID104881,2023-12-22 09:47:20.968193640,2023-12-22 10:26:20.968193640,39,Station C,Station A,member,Hyde Park,60622,December,Friday
RID104882,2023-12-22 11:32:12.146429288,2023-12-22 12:25:12.146429288,53,Station C,Station D,member,Hyde Park,60622,December,Friday
RID104883,2023-12-22 13:17:03.324664936,2023-12-22 14:00:03.324664936,43,Station A,Station A,member,Lincoln Park,60614,December,Friday
RID104884,2023-12-22 15:01:54.502900584,2023-12-22 15:32:54.502900584,31,Station B,Station C,casual,Hyde Park,60614,December,Friday
RID104885,2023-12-22 16:46:45.681136228,2023-12-22 17:16:45.681136228,30,Station B,Station A,casual,Lincoln Park,60614,December,Friday
RID104886,2023-12-22 18:31:36.859371876,2023-12-22 18:49:36.859371876,18,Station D,Station B,member,Hyde Park,60601,December,Friday
RID104887,2023-12-22 20:16:28.037607524,2023-12-22 20:37:28.037607524,21,Station C,Station B,casual,Hyde Park,60622,December,Friday
RID104888,2023-12-22 22:01:19.215843172,2023-12-22 22:23:19.215843172,22,Station A,Station B,casual,Hyde Park,60615,December,Friday
RID104889,2023-12-22 23:46:10.394078816,2023-12-23 00:35:10.394078816,49,Station D,Station D,member,Lincoln Park,60615,December,Friday
RID104890,2023-12-23 01:31:01.572314464,2023-12-23 02:27:01.572314464,56,Station A,Station B,member,Hyde Park,60614,December,Saturday
RID104891,2023-12-23 03:15:52.750550112,2023-12-23 03:48:52.750550112,33,Station C,Station B,casual,Downtown,60601,December,Saturday
RID104892,2023-12-23 05:00:43.928785760,2023-12-23 05:24:43.928785760,24,Station C,Station D,casual,Hyde Park,60614,December,Saturday
RID104893,2023-12-23 06:45:35.107021408,2023-12-23 07:42:35.107021408,57,Station C,Station C,casual,Lincoln Park,60615,December,Saturday
RID104894,2023-12-23 08:30:26.285257052,2023-12-23 09:01:26.285257052,31,Station B,Station B,casual,Lincoln Park,60622,December,Saturday
RID104895,2023-12-23 10:15:17.463492700,2023-12-23 10:37:17.463492700,22,Station C,Station B,member,Downtown,60615,December,Saturday
