ride_id,started_at,ended_at,ride_length_minutes,start_station_name,end_station_name,user_type,neighborhood,zip_code
RIDE103813,2023-09-19,2023-09-19 00:46:00,46.0,Station E,Station E,casual,Lincoln Park,60615
RIDE103814,2023-04-15,2023-04-15 00:20:00,20.0,Station E,Station E,casual,Wicker Park,60622
RIDE103815,2023-03-21,2023-03-21 01:32:00,92.0,Station A,Station A,member,Hyde Park,60614
RIDE103816,2023-10-02,2023-10-02 01:18:00,78.0,Station A,Station D,member,Lincoln Park,60601
RIDE103817,2023-06-17,2023-06-17 01:14:00,74.0,Station C,Station D,casual,Downtown,60614
RIDE103818,2023-07-20,2023-07-20 00:22:00,22.0,Station C,Station C,member,Wicker Park,60601
RIDE103819,2023-10-28,2023-10-28 00:46:00,46.0,Station D,Station D,member,Hyde Park,60615
RIDE103820,2023-11-21,2023-11-21 01:52:00,112.0,Station E,Station A,casual,Downtown,60601
RIDE103821,2023-11-29,2023-11-29 01:46:00,106.0,Station E,Station E,member,Downtown,60601
RIDE103822,2023-12-15,2023-12-15 00:32:00,32.0,Station E,Station C,member,Lincoln Park,60614
RIDE103823,2023-11-26,2023-11-26 01:42:00,102.0,Station A,Station E,member,Uptown,60601
RIDE103824,2023-02-03,2023-02-03 00:10:00,10.0,Station B,Station A,member,Uptown,60614
RIDE103825,2023-06-08,2023-06-08 01:20:00,80.0,Station E,Station D,member,Downtown,60622
RIDE103826,2023-12-24,2023-12-24 00:27:00,27.0,Station C,Station D,member,Downtown,60614
RIDE103827,2023-08-12,2023-08-12 00:47:00,47.0,Station A,Station A,member,Lincoln Park,60614
RIDE103828,2023-05-03,2023-05-03 00:13:00,13.0,Station B,Station C,member,Wicker Park,60615
RIDE103829,2023-01-30,2023-01-30 00:20:00,20.0,Station E,Station D,casual,Lincoln Park,60640
RIDE103830,2023-05-06,2023-05-06 00:40:00,40.0,Station A,Station E,member,Lincoln Park,60615
RIDE103831,2023-02-14,2023-02-14 00:23:00,23.0,Station E,Station D,member,Downtown,60622
RIDE103832,2023-08-11,2023-08-11 01:41:00,101.0,Station A,Station A,casual,Downtown,60622
RIDE103833,2023-03-01,2023-03-01 00:58:00,58.0,Station E,Station A,casual,Lincoln Park,60601
RIDE103834,2023-08-21,2023-08-21 00:26:00,26.0,Station E,Station A,member,Downtown,60615
RIDE103835,2023-11-10,2023-11-10 01:34:00,94.0,Station B,Station C,member,Hyde Park,60615
RIDE103836,2023-11-08,2023-11-08 00:52:00,52.0,Station B,Station C,casual,Wicker Park,60601
RIDE103837,2023-01-29,2023-01-29 01:15:00,75.0,Station C,Station D,member,Uptown,60615
RIDE103838,2023-06-08,2023-06-08 00:26:00,26.0,Station A,Station D,casual,Uptown,60622
RIDE103839,2023-12-08,2023-12-08 01:01:00,61.0,Station B,Station E,casual,Lincoln Park,60615
RIDE103840,2023-12-03,2023-12-03 00:36:00,36.0,Station A,Station B,member,Uptown,60615
RIDE103841,2023-03-31,2023-03-31 01:19:00,79.0,Station C,Station B,member,Downtown,60622
RIDE103842,2023-03-03,2023-03-03 00:10:00,10.0,Station B,Station A,member,Downtown,60601
RIDE103843,2023-01-07,2023-01-07 00:22:00,22.0,Station B,Station A,casual,Uptown,60615
RIDE103844,2023-12-29,2023-12-29 00:17:00,17.0,Station A,Station B,member,Lincoln Park,60622
RIDE103845,2023-03-12,2023-03-12 01:46:00,106.0,Station B,Station A,casual,Lincoln Park,60601
RIDE103846,2023-12-26,2023-12-26 01:53:00,113.0,Station C,Station E,casual,Uptown,60614
RIDE103847,2023-01-06,2023-01-06 01:25:00,85.0,Station C,Station B,member,Downtown,60640
RIDE103848,2023-03-25,2023-03-25 01:23:00,83.0,Station D,Station B,casual,Lincoln Park,60601
RIDE103849,2023-09-12,2023-09-12 00:53:00,53.0,Station B,Station D,member,Wicker Park,60640
RIDE103850,2023-06-27,2023-06-27 01:44:00,104.0,Station A,Station E,casual,Wicker Park,60615
RIDE103851,2023-09-25,2023-09-25 00:25:00,25.0,Station C,Station C,member,Wicker Park,60640
RIDE103852,2023-09-22,2023-09-22 00:07:00,7.0,Station E,Station E,member,Lincoln Park,60622
RIDE103853,2023-05-13,2023-05-13 01:57:00,117.0,Station C,Station C,member,Lincoln Park,60601
RIDE103854,2023-03-27,2023-03-27 01:07:00,67.0,Station D,Station D,member,Uptown,60615
RIDE103855,2023-07-10,2023-07-10 00:15:00,15.0,Station D,Station A,casual,Lincoln Park,60614
RIDE103856,2023-03-06,2023-03-06 00:05:00,5.0,Station D,Station B,casual,Uptown,60622
RIDE103857,2023-05-18,2023-05-18 00:05:00,5.0,Station E,Station E,casual,Uptown,60615
RIDE103858,2023-03-02,2023-03-02 00:27:00,27.0,Station D,Station D,member,Hyde Park,60622
RIDE103859,2023-01-16,2023-01-16 00:16:00,16.0,Station B,Station A,member,Hyde Park,60640
RIDE103860,2023-06-21,2023-06-21 01:35:00,95.0,Station C,Station E,casual,Downtown,60640
RIDE103861,2023-08-08,2023-08-08 01:28:00,88.0,Station B,Station A,member,Lincoln Park,60614
RIDE103862,2023-05-20,2023-05-20 01:20:00,80.0,Station B,Station B,member,Lincoln Park,60622
RIDE103863,2023-09-26,2023-09-26 01:58:00,118.0,Station C,Station B,member,Wicker Park,60614
RIDE103864,2023-02-02,2023-02-02 00:41:00,41.0,Station D,Station B,casual,Wicker Park,60601
RIDE103865,2023-05-15,2023-05-15 00:58:00,58.0,Station A,Station C,casual,Downtown,60601
RIDE103866,2023-12-31,2023-12-31 01:33:00,93.0,Station E,Station B,member,Downtown,60601
RIDE103867,2023-10-23,2023-10-23 01:48:00,108.0,Station E,Station D,member,Hyde Park,60615
RIDE103868,2023-11-18,2023-11-18 01:46:00,106.0,Station C,Station A,member,Downtown,60615
RIDE103869,2023-02-09,2023-02-09 01:43:00,103.0,Station B,Station C,casual,Downtown,60615
RIDE103870,2023-09-12,2023-09-12 01:05:00,65.0,Station B,Station A,member,Downtown,60614
RIDE103871,2023-08-22,2023-08-22 01:33:00,93.0,Station D,Station E,casual,Downtown,60622
RIDE103872,2023-09-19,2023-09-19 00:21:00,21.0,Station D,Station A,casual,Uptown,60614
RIDE103873,2023-07-04,2023-07-04 00:31:00,31.0,Station D,Station A,casual,Lincoln Park,60614
RIDE103874,2023-01-29,2023-01-29 00:23:00,23.0,Station D,Station E,casual,Lincoln Park,60640
RIDE103875,2023-09-13,2023-09-13 01:26:00,86.0,Station E,Station C,member,Uptown,60614
RIDE103876,2023-10-18,2023-10-18 00:39:00,39.0,Station C,Station E,member,Downtown,60614
RIDE103877,2023-03-27,2023-03-27 01:11:00,71.0,Station C,Station E,member,Hyde Park,60601
RIDE103878,2023-07-08,2023-07-08 01:02:00,62.0,Station E,Station A,member,Downtown,60615
RIDE103879,2023-03-22,2023-03-22 00:57:00,57.0,Station A,Station C,member,Downtown,60622
RIDE103880,2023-05-11,2023-05-11 00:35:00,35.0,Station E,Station B,casual,Downtown,60640
RIDE103881,2023-02-22,2023-02-22 00:27:00,27.0,Station D,Station C,casual,Lincoln Park,60640
RIDE103882,2023-10-21,2023-10-21 01:23:00,83.0,Station D,Station B,casual,Uptown,60614
RIDE103883,2023-12-12,2023-12-12 01:33:00,93.0,Station B,Station D,casual,Wicker Park,60601
RIDE103884,2023-03-01,2023-03-01 00:09:00,9.0,Station E,Station B,member,Downtown,60614
RIDE103885,2023-04-27,2023-04-27 01:21:00,81.0,Station C,Station B,casual,Lincoln Park,60601
RIDE103886,2023-09-18,2023-09-18 00:28:00,28.0,Station C,Station D,casual,Lincoln Park,60601
RIDE103887,2023-01-02,2023-01-02 01:36:00,96.0,Station A,Station D,casual,Hyde Park,60614
RIDE103888,2023-01-23,2023-01-23 01:08:00,68.0,Station D,Station D,member,Lincoln Park,60614
RIDE103889,2023-01-07,2023-01-07 01:23:00,83.0,Station B,Station B,casual,Lincoln Park,60622
RIDE103890,2023-05-06,2023-05-06 00:16:00,16.0,Station A,Station A,casual,Lincoln Park,60640
RIDE103891,2023-01-24,2023-01-24 01:25:00,85.0,Station E,Station B,member,Downtown,60640
RIDE103892,2023-08-30,2023-08-30 01:50:00,110.0,Station C,Station D,member,Uptown,60640
RIDE103893,2023-07-06,2023-07-06 01:45:00,105.0,Station E,Station E,member,Hyde Park,60640
RIDE103894,2023-07-16,2023-07-16 00:43:00,43.0,Station D,Station E,casual,Uptown,60614
RIDE103895,2023-03-18,2023-03-18 00:49:00,49.0,Station C,Station A,casual,Downtown,60622
RIDE103896,2023-04-02,2023-04-02 00:58:00,58.0,Station E,Station B,casual,Downtown,60640
RIDE103897,2023-01-19,2023-01-19 00:05:00,5.0,Station E,Station B,member,Hyde Park,60615
RIDE103898,2023-10-11,2023-10-11 01:16:00,76.0,Station C,Station E,casual,Lincoln Park,60622
RIDE103899,2023-12-02,2023-12-02 00:35:00,35.0,Station D,Station B,member,Downtown,60615
RIDE103900,2023-08-03,2023-08-03 00:29:00,29.0,Station A,Station A,casual,Downtown,60601
RIDE103901,2023-04-25,2023-04-25 00:20:00,20.0,Station A,Station D,casual,Downtown,60614
RIDE103902,2023-06-14,2023-06-14 01:12:00,72.0,Station B,Station E,casual,Uptown,60614
RIDE103903,2023-05-08,2023-05-08 00:17:00,17.0,Station C,Station A,member,Downtown,60640
RIDE103904,2023-08-02,2023-08-02 01:24:00,84.0,Station D,Station E,casual,Hyde Park,60622
RIDE103905,2023-06-13,2023-06-13 00:51:00,51.0,Station B,Station B,casual,Wicker Park,60622
RIDE103906,2023-05-19,2023-05-19 01:55:00,115.0,Station C,Station B,member,Lincoln Park,60601
RIDE103907,2023-02-09,2023-02-09 01:42:00,102.0,Station B,Station D,member,Downtown,60622
RIDE103908,2023-10-20,2023-10-20 01:14:00,74.0,Station A,Station C,casual,Downtown,60640
RIDE103909,2023-07-10,2023-07-10 01:09:00,69.0,Station B,Station B,casual,Downtown,60614
RIDE103910,2023-03-03,2023-03-03 00:33:00,33.0,Station C,Station C,member,Hyde Park,60614
RIDE103911,2023-09-15,2023-09-15 01:04:00,64.0,Station C,Station D,casual,Uptown,60640
RIDE103912,2023-12-11,2023-12-11 01:43:00,103.0,Station B,Station A,member,Uptown,60601
RIDE103913,2023-01-27,2023-01-27 01:25:00,85.0,Station C,Station D,casual,Wicker Park,60622
RIDE103914,2023-04-02,2023-04-02 01:29:00,89.0,Station A,Station A,casual,Uptown,60615
RIDE103915,2023-04-25,2023-04-25 00:31:00,31.0,Station A,Station C,casual,Uptown,60622
RIDE103916,2023-09-22,2023-09-22 00:40:00,40.0,Station C,Station D,casual,Downtown,60640
RIDE103917,2023-01-24,2023-01-24 00:11:00,11.0,Station A,Station A,member,Downtown,60640
RIDE103918,2023-07-25,2023-07-25 00:29:00,29.0,Station C,Station B,member,Uptown,60601
RIDE103919,2023-02-05,2023-02-05 00:19:00,19.0,Station B,Station C,casual,Downtown,60614
RIDE103920,2023-08-27,2023-08-27 01:46:00,106.0,Station D,Station D,member,Hyde Park,60601
RIDE103921,2023-05-25,2023-05-25 00:24:00,24.0,Station E,Station D,member,Wicker Park,60622
RIDE103922,2023-06-09,2023-06-09 01:32:00,92.0,Station C,Station E,casual,Uptown,60614
RIDE103923,2023-06-17,2023-06-17 01:53:00,113.0,Station B,Station B,member,Uptown,60622
RIDE103924,2023-02-14,2023-02-14 01:05:00,65.0,Station E,Station B,casual,Hyde Park,60615
RIDE103925,2023-10-11,2023-10-11 01:08:00,68.0,Station A,Station D,casual,Wicker Park,60640
RIDE103926,2023-08-22,2023-08-22 00:27:00,27.0,Station D,Station E,member,Wicker Park,60640
RIDE103927,2023-01-05,2023-01-05 00:25:00,25.0,Station C,Station E,member,Lincoln Park,60615
RIDE103928,2023-07-08,2023-07-08 01:30:00,90.0,Station E,Station D,member,Downtown,60601
RIDE103929,2023-04-13,2023-04-13 00:10:00,10.0,Station B,Station B,member,Uptown,60601
RIDE103930,2023-05-30,2023-05-30 00:11:00,11.0,Station E,Station B,casual,Hyde Park,60614
RIDE103931,2023-10-16,2023-10-16 01:27:00,87.0,Station B,Station E,member,Hyde Park,60615
RIDE103932,2023-06-05,2023-06-05 00:51:00,51.0,Station A,Station E,member,Wicker Park,60640
RIDE103933,2023-11-15,2023-11-15 00:41:00,41.0,Station E,Station C,casual,Wicker Park,60615
RIDE103934,2023-05-05,2023-05-05 00:31:00,31.0,Station C,Station D,member,Downtown,60622
RIDE103935,2023-08-26,2023-08-26 01:00:00,60.0,Station E,Station A,member,Uptown,60601
RIDE103936,2023-07-08,2023-07-08 00:37:00,37.0,Station A,Station D,casual,Downtown,60601
RIDE103937,2023-10-30,2023-10-30 00:47:00,47.0,Station E,Station E,casual,Lincoln Park,60615
RIDE103938,2023-09-10,2023-09-10 01:23:00,83.0,Station D,Station A,member,Hyde Park,60601
RIDE103939,2023-04-11,2023-04-11 01:48:00,108.0,Station D,Station D,member,Uptown,60622
RIDE103940,2023-10-07,2023-10-07 01:58:00,118.0,Station C,Station A,member,Downtown,60615
RIDE103941,2023-05-06,2023-05-06 01:42:00,102.0,Station C,Station E,casual,Wicker Park,60614
RIDE103942,2023-03-19,2023-03-19 01:03:00,63.0,Station B,Station A,casual,Wicker Park,60622
RIDE103943,2023-01-04,2023-01-04 00:10:00,10.0,Station B,Station B,casual,Wicker Park,60614
RIDE103944,2023-07-29,2023-07-29 00:18:00,18.0,Station A,Station A,member,Downtown,60614
RIDE103945,2023-01-13,2023-01-13 01:39:00,99.0,Station D,Station C,casual,Uptown,60640
RIDE103946,2023-04-30,2023-04-30 00:11:00,11.0,Station D,Station C,member,Hyde Park,60640
RIDE103947,2023-10-05,2023-10-05 01:13:00,73.0,Station A,Station D,casual,Hyde Park,60622
RIDE103948,2023-06-27,2023-06-27 00:27:00,27.0,Station C,Station C,member,Uptown,60615
RIDE103949,2023-11-22,2023-11-22 00:25:00,25.0,Station D,Station D,casual,Downtown,60601
RIDE103950,2023-12-22,2023-12-22 01:45:00,105.0,Station A,Station C,member,Hyde Park,60601
RIDE103951,2023-01-05,2023-01-05 00:08:00,8.0,Station A,Station C,casual,Wicker Park,60601
RIDE103952,2023-06-21,2023-06-21 01:07:00,67.0,Station D,Station E,member,Downtown,60622
RIDE103953,2023-01-01,2023-01-01 01:10:00,70.0,Station B,Station E,member,Uptown,60622
RIDE103954,2023-12-03,2023-12-03 00:19:00,19.0,Station E,Station C,casual,Wicker Park,60614
RIDE103955,2023-07-12,2023-07-12 00:14:00,14.0,Station C,Station C,casual,Lincoln Park,60640
RIDE103956,2023-06-07,2023-06-07 01:59:00,119.0,Station E,Station D,member,Uptown,60615
RIDE103957,2023-02-23,2023-02-23 00:35:00,35.0,Station D,Station E,casual,Downtown,60640
RIDE103958,2023-04-16,2023-04-16 01:37:00,97.0,Station B,Station D,casual,Wicker Park,60615
RIDE103959,2023-09-29,2023-09-29 01:01:00,61.0,Station E,Station D,member,Wicker Park,60614
RIDE103960,2023-05-02,2023-05-02 01:20:00,80.0,Station A,Station E,casual,Uptown,60615
RIDE103961,2023-08-03,2023-08-03 01:19:00,79.0,Station C,Station E,member,Uptown,60622
RIDE103962,2023-09-09,2023-09-09 00:46:00,46.0,Station A,Station E,member,Hyde Park,60614
RIDE103963,2023-01-31,2023-01-31 00:58:00,58.0,Station E,Station E,member,Lincoln Park,60614
RIDE103964,2023-03-14,2023-03-14 00:30:00,30.0,Station A,Station E,member,Uptown,60640
RIDE103965,2023-12-31,2023-12-31 01:40:00,100.0,Station D,Station B,member,Wicker Park,60614
RIDE103966,2023-05-24,2023-05-24 01:31:00,91.0,Station C,Station D,member,Wicker Park,60614
RIDE103967,2023-02-17,2023-02-17 01:59:00,119.0,Station B,Station C,member,Downtown,60615
RIDE103968,2023-01-23,2023-01-23 00:46:00,46.0,Station D,Station A,casual,Uptown,60622
RIDE103969,2023-04-29,2023-04-29 00:34:00,34.0,Station A,Station D,member,Downtown,60622
RIDE103970,2023-09-24,2023-09-24 01:44:00,104.0,Station E,Station C,member,Hyde Park,60615
RIDE103971,2023-07-31,2023-07-31 00:19:00,19.0,Station E,Station E,member,Lincoln Park,60622
RIDE103972,2023-12-25,2023-12-25 00:46:00,46.0,Station A,Station E,member,Hyde Park,60601
RIDE103973,2023-07-10,2023-07-10 00:34:00,34.0,Station C,Station E,member,Wicker Park,60614
RIDE103974,2023-08-23,2023-08-23 00:17:00,17.0,Station A,Station A,member,Wicker Park,60615
RIDE103975,2023-02-13,2023-02-13 00:35:00,35.0,Station A,Station C,member,Uptown,60601
RIDE103976,2023-10-25,2023-10-25 01:39:00,99.0,Station D,Station C,member,Lincoln Park,60640
RIDE103977,2023-02-18,2023-02-18 00:57:00,57.0,Station A,Station C,member,Uptown,60614
RIDE103978,2023-09-16,2023-09-16 01:56:00,116.0,Station D,Station C,casual,Wicker Park,60615
RIDE103979,2023-03-10,2023-03-10 00:30:00,30.0,Station C,Station E,casual,Uptown,60601
RIDE103980,2023-11-23,2023-11-23 00:53:00,53.0,Station C,Station E,member,Downtown,60614
RIDE103981,2023-07-21,2023-07-21 01:59:00,119.0,Station C,Station B,casual,Downtown,60614
RIDE103982,2023-02-08,2023-02-08 00:33:00,33.0,Station C,Station C,member,Wicker Park,60615
RIDE103983,2023-10-31,2023-10-31 00:14:00,14.0,Station D,Station C,casual,Hyde Park,60601
RIDE103984,2023-10-18,2023-10-18 01:05:00,65.0,Station A,Station B,casual,Uptown,60615
RIDE103985,2023-02-01,2023-02-01 01:19:00,79.0,Station E,Station E,casual,Downtown,60640
RIDE103986,2023-08-11,2023-08-11 01:07:00,67.0,Station C,Station B,casual,Uptown,60601
RIDE103987,2023-12-06,2023-12-06 00:11:00,11.0,Station D,Station C,casual,Wicker Park,60601
RIDE103988,2023-03-08,2023-03-08 01:58:00,118.0,Station E,Station C,member,Uptown,60601
RIDE103989,2023-05-02,2023-05-02 01:00:00,60.0,Station A,Station B,member,Wicker Park,60601
RIDE103990,2023-05-30,2023-05-30 00:23:00,23.0,Station D,Station C,member,Wicker Park,60615
RIDE103991,2023-05-14,2023-05-14 00:32:00,32.0,Station C,Station E,casual,Uptown,60622
RIDE103992,2023-06-11,2023-06-11 01:23:00,83.0,Station D,Station D,casual,Downtown,60614
RIDE103993,2023-07-21,2023-07-21 01:03:00,63.0,Station D,Station C,member,Uptown,60640
RIDE103994,2023-12-25,2023-12-25 00:27:00,27.0,Station A,Station C,casual,Downtown,60615
RIDE103995,2023-06-17,2023-06-17 00:54:00,54.0,Station C,Station E,casual,Hyde Park,60601
RIDE103996,2023-06-12,2023-06-12 00:52:00,52.0,Station E,Station D,casual,Hyde Park,60622
RIDE103997,2023-08-20,2023-08-20 00:22:00,22.0,Station A,Station B,member,Wicker Park,60615
RIDE103998,2023-05-20,2023-05-20 01:03:00,63.0,Station A,Station E,member,Downtown,60640
RIDE103999,2023-04-30,2023-04-30 01:37:00,97.0,Station B,Station B,member,Hyde Park,60615
RIDE104000,2023-02-08,2023-02-08 00:29:00,29.0,Station A,Station C,casual,Hyde Park,60601
RIDE104001,2023-04-14,2023-04-14 01:25:00,85.0,Station A,Station B,member,Uptown,60615
RIDE104002,2023-03-11,2023-03-11 00:50:00,50.0,Station B,Station C,casual,Downtown,60614
RIDE104003,2023-10-27,2023-10-27 00:39:00,39.0,Station A,Station E,casual,Downtown,60640
RIDE104004,2023-02-25,2023-02-25 00:30:00,30.0,Station C,Station E,casual,Uptown,60615
RIDE104005,2023-03-21,2023-03-21 00:47:00,47.0,Station D,Station C,member,Downtown,60640
RIDE104006,2023-02-24,2023-02-24 00:21:00,21.0,Station B,Station B,casual,Wicker Park,60640
RIDE104007,2023-03-26,2023-03-26 00:09:00,9.0,Station B,Station D,casual,Wicker Park,60614
RIDE104008,2023-08-19,2023-08-19 01:33:00,93.0,Station A,Station E,casual,Hyde Park,60614
RIDE104009,2023-08-27,2023-08-27 01:17:00,77.0,Station B,Station E,casual,Downtown,60622
RIDE104010,2023-06-10,2023-06-10 00:12:00,12.0,Station C,Station B,casual,Uptown,60601
RIDE104011,2023-07-28,2023-07-28 00:40:00,40.0,Station E,Station A,casual,Lincoln Park,60615
RIDE104012,2023-03-03,2023-03-03 00:22:00,22.0,Station A,Station C,casual,Uptown,60622
RIDE104013,2023-10-02,2023-10-02 00:19:00,19.0,Station A,Station B,member,Wicker Park,60614
RIDE104014,2023-07-03,2023-07-03 01:54:00,114.0,Station C,Station B,casual,Lincoln Park,60640
RIDE104015,2023-04-17,2023-04-17 01:04:00,64.0,Station A,Station E,member,Downtown,60615
RIDE104016,2023-08-20,2023-08-20 01:03:00,63.0,Station A,Station C,member,Wicker Park,60601
RIDE104017,2023-06-07,2023-06-07 00:58:00,58.0,Station A,Station B,casual,Wicker Park,60614
RIDE104018,2023-08-26,2023-08-26 00:26:00,26.0,Station C,Station D,member,Downtown,60622
RIDE104019,2023-05-16,2023-05-16 01:42:00,102.0,Station A,Station C,member,Hyde Park,60640
RIDE104020,2023-03-03,2023-03-03 00:48:00,48.0,Station C,Station B,member,Downtown,60622
RIDE104021,2023-02-16,2023-02-16 00:33:00,33.0,Station C,Station D,casual,Uptown,60640
RIDE104022,2023-03-22,2023-03-22 01:58:00,118.0,Station E,Station D,member,Uptown,60614
RIDE104023,2023-12-18,2023-12-18 00:42:00,42.0,Station D,Station C,member,Downtown,60640
RIDE104024,2023-06-05,2023-06-05 01:22:00,82.0,Station C,Station E,member,Uptown,60601
RIDE104025,2023-12-27,2023-12-27 00:25:00,25.0,Station B,Station D,member,Wicker Park,60640
RIDE104026,2023-12-23,2023-12-23 01:46:00,106.0,Station B,Station E,member,Hyde Park,60615
RIDE104027,2023-11-05,2023-11-05 01:46:00,106.0,Station E,Station C,member,Uptown,60622
RIDE104028,2023-01-21,2023-01-21 01:26:00,86.0,Station D,Station B,casual,Hyde Park,60601
RIDE104029,2023-04-21,2023-04-21 01:23:00,83.0,Station A,Station C,member,Wicker Park,60615
RIDE104030,2023-06-17,2023-06-17 02:00:00,120.0,Station B,Station E,member,Downtown,60622
RIDE104031,2023-03-17,2023-03-17 00:26:00,26.0,Station C,Station A,casual,Hyde Park,60601
RIDE104032,2023-02-16,2023-02-16 01:18:00,78.0,Station B,Station C,member,Lincoln Park,60622
RIDE104033,2023-12-31,2023-12-31 01:15:00,75.0,Station E,Station A,casual,Wicker Park,60601
RIDE104034,2023-05-08,2023-05-08 01:54:00,114.0,Station D,Station D,member,Lincoln Park,60640
RIDE104035,2023-07-02,2023-07-02 00:34:00,34.0,Station D,Station E,member,Wicker Park,60615
RIDE104036,2023-07-22,2023-07-22 00:16:00,16.0,Station A,Station D,casual,Hyde Park,60614
RIDE104037,2023-09-20,2023-09-20 00:57:00,57.0,Station E,Station A,casual,Downtown,60615
RIDE104038,2023-01-26,2023-01-26 01:54:00,114.0,Station E,Station A,member,Uptown,60615
